Chris Brown,Fine China (QH),10s,104
Chris Brown,Strip,10s,95
Chris Brown,Strip (QH),10s,95
Chris Brown,Strip (SE),10s,95
Chris Brown,X,10s,148
Chris Brown,X (QH),10s,148
Chris Brown,Came To Do (DIRTY),10s,98
Chris Brown,Came To Do (DIRTY) (SE),10s,98
Chris Brown,Came To Do,10s,98
Chris Brown,Came To Do (SE),10s,98
Chris Brown,Body Shots (DIRTY),10s,145
Chris Brown,Body Shots (DIRTY) (SE),10s,145
Chris Brown,Came To Do (DIRTY),10s,98
Chris Brown,Came To Do (DIRTY) (QH),10s,98
Chris Brown,Came To Do (DIRTY) (SE),10s,98
Chris Brown,Ayo (DIRTY),10s,98
Chris Brown,Ayo (DIRTY) (SE),10s,98
Chris Brown,Ayo,10s,98
Chris Brown,Ayo (SE),10s,98
Chris Brown,Yeah 3X (Invaderz Rmx),10s,130
Chris Brown,Zero,10s,122
Chris Brown,Zero (SE),10s,122
Chris Brown,Zero (DIRTY),10s,122
Chris Brown,Zero (DIRTY) (SE),10s,122
Chris Brown,Zero,10s,122
Chris Brown,Zero (SE),10s,122
Chris Brown,Back To Sleep (DIRTY),10s,93
Chris Brown,Back To Sleep (DIRTY) (SE),10s,93
Chris Brown,Back To Sleep,10s,93
Chris Brown,Back To Sleep (SE),10s,93
Chris Brown,Fine By Me,10s,120
Chris Brown,Fine By Me (SE),10s,120
Chris Brown,Fine By Me (DIRTY),10s,120
Chris Brown,Fine By Me (DIRTY) (SE),10s,120
Chris Brown,Fine By Me,10s,120
Chris Brown,Fine By Me (SE),10s,120
Chris Brown,Picture Me Rollin' (DIRTY),10s,103
Chris Brown,Picture Me Rollin' (DIRTY) (QH),10s,103
Chris Brown,Picture Me Rollin',10s,103
Chris Brown,Picture Me Rollin' (QH),10s,103
Chris Brown,She Ain't You (QH),10s,91
Chris Brown,She Ain't You (SE),10s,91
Chris Brown,What Would You Do,10s,118
Chris Brown,What Would You Do (SE),10s,118
Chris Brown,Party (100-71 Transition),10s,142
Chris Brown,Party (DIRTY) (100-71 Transition),10s,142
Chris Brown,Forever (Aca Out),00s,120
Chris Brown,Forever,00s,120
Chris Brown,Forever (SE),00s,120
Chris Brown,Fine China,00s,104
Chris Brown,Fine China (SE),00s,104
Chris Brown,With You,00s,86
Chris Brown,With You (SE),00s,86
Chris Brown,Gimmie That,00s,87
Chris Brown,Gimmie That (QH),00s,87
Chris Brown,Gimmie That (SE),00s,87
Chris Brown,Run It,00s,101
Chris Brown,Run It (QH),00s,101
Chris Brown,Run It (SE),00s,101
Chris Brown,Poppin' (SE),00s,123
Chris Brown,Yo (Excuse Me Miss),00s,88
Chris Brown,Yo (Excuse Me Miss) (SE),00s,88
Chris Brown,Forever (105-120 BPM Transition) (No Song),,120
Chris Brown & Tyga,Ayo (DIRTY) (Alex Rose Rmx),Club,125
Chris Brown & Tyga,B#tches N Marijuana (DIRTY),10s,98
Chris Brown & Tyga,B#tches N Marijuana (DIRTY) (SE),10s,98
Chris Brown & Tyga,B#tches N Marijuana,10s,98
Chris Brown & Tyga,B#tches N Marijuana (SE),10s,98
Chris Brown & Tyga,Nothin' Like Me (DIRTY),10s,99
Chris Brown & Tyga,Nothin' Like Me (DIRTY) (SE),10s,99
Chris Brown & Tyga Feat Notorious B.I.G,Bitches N Marijuana (DIRTY) (Surprise Juicy Blend),Hip-Hop,98
Chris Brown & Tyga ft Kevin McCall,Deuces (DIRTY),10s,148
Chris Brown & Tyga ft Kevin McCall,Deuces,10s,148
Chris Brown and Tyga,Ayo (Jason Nevins Rmx),10s,106
Chris Brown feat. lil Wayne and French Montana,Loyal (East Coast) (DIRTY) (SE),Hip-Hop,99
Chris Brown ft Benny Benassi,Beautiful People (Disco Fries Rmx) (SE),Club,128
Chris Brown ft Bryson Tiller,Keep You In Mind,R&B,84
Chris Brown ft Bryson Tiller,Keep You In Mind (QH),R&B,84
Chris Brown ft Lil Wayne,I Can Transform Ya (QH) (Marty Mar Edit),00s,84
Chris Brown ft Lil Wayne,I Can Transform Ya (SE) (Marty Mar Edit),00s,84
Chris Brown ft Lil Wayne & Busta Rhymes,Look At Me Now (DIRTY),10s,146
Chris Brown ft Lil Wayne & Busta Rhymes,Look At Me Now (DIRTY) (SE),10s,146
Chris Brown ft Lil Wayne & Busta Rhymes,Look At Me Now,10s,146
Chris Brown ft Lil Wayne & Busta Rhymes,Look At Me Now (SE),10s,146
Chris Brown ft Lil Wayne & French Montana,Loyal (DIRTY),10s,99
Chris Brown ft Lil Wayne & Too Short,Loyal (DIRTY) (NYE INTRO),New Years Eve,99
Chris Brown ft Lil Wayne & Too Short,Loyal (NYE INTRO),New Years Eve,99
Chris Brown ft Lil Wayne and French Montana,Loyal (DIRTY),10s,99
Chris Brown ft Lil Wayne and French Montana,Loyal,10s,99
Chris Brown ft Lil Wayne and French Montana,Loyal (SE),10s,99
Chris Brown ft Lil Wayne and French Montana,Loyal (SE),10s,99
Chris Brown ft Lil Wayne and Too Short,Loyal (DIRTY) (Phase),10s,99
Chris Brown ft Lil Wayne and Too Short,Loyal (Phase),10s,99
Chris Brown ft Nicki Minaj,Love More (DIRTY),Hip-Hop,105
Chris Brown ft Nicki Minaj,Love More (DIRTY) (SE),Hip-Hop,105
Chris Brown ft Nicki Minaj,Love More,Hip-Hop,105
Chris Brown ft Nicki Minaj,Love More (SE),Hip-Hop,105
Chris Brown ft T Pain,Kiss Kiss,00s,140
Chris Brown ft T Pain,Kiss Kiss (SE),00s,140
Chris Brown ft Usher & Rick Ross,New Flame (DIRTY),10s,142
Chris Brown ft Usher & Rick Ross,New Flame,10s,142
Chris Brown vs. Ludacris,Yeah Low (QH) (Aca Out),00s,130
Chris Brown x Beenie Man,Show Me Sugar (Shan Tha Don Blend),10s,94
Chris Brown x Wiz Khalifa,Look At My Magic Flute,Club,150
Chris Brown x Wuki,Look At Me Now x Dadadada (DIRTY) (QH) (Kutt Segway),Hip-Hop,146
Chris Brown x Wuki,Look At Me Now x Dadadada (DIRTY) (Kutt Segway),Hip-Hop,146
Chris Bushnell & Rowland Evans,She All About (DIRTY),Indie Electronic,128
Chris Cagle,Got My Country On (ReDrum),Country,80
Chris Cagle,Hey Ya'll (ReDrum) (SE),Country,139
Chris Cagle,Hey Ya'll (ReDrum),Country,139
Chris De Burgh,Lady In Red,80s,153
Chris De Burgh,Lady In Red (SE),80s,153
Chris Garcia,The Rhythm Of The Night (Fisher Noman & Adena remix),Club,128
Chris Isaac,Wicked Game (Hexes Remix),Indie Electronic,108
Chris Isaak,Wicked Game (ReDrum) (SE),80s,115
Chris Janson,Buy Me A Boat (ReDrum),Country,83
Chris Lake,Build Up,Club,126
Chris Lake & Anna Lunoe,Stomper (SE),Club,126
Chris Malinchak,So Good To Me (SE),Indie Electronic,122
Chris Malinchak ft Mikky Ekko,Stranger (SE),Indie Electronic,118
Chris Stapleton,What Are You Listening To (ReDrum) (SE),Country,85
Chris Stapleton,What Are You Listening To (ReDrum),Country,85
Chris Stapleton,Nobody To Blame (ReDrum),Country,90
Chris Wallace,Remember When (Jason Risk Remix) (SE),Club,128
Chris Wallace,Remember When,10s,127
Chris Wallace,Remember When (Phase Short Edit),10s,127
Chris Young,Aw Naw (ReDrum),Country,115
Christina Aguilera,What A Girl Wants (QH),Pop,142
Christina Aguilera,What A Girl Wants (SE),Pop,142
Christina Aguilera,Genie In A Bottle (Loveless Remix) (SE),Indie Electronic,123
Christina Aguilera,Genie In A Bottle (Loveless Remix),Indie Electronic,123
Christina Aguilera,Your Body (DJ Kue Remix),Club,128
Christina Aguilera,Let There Be Love (Jump Smokers Remix),Club,128
Christina Aguilera,Genie In A Bottle (SE) (Cold Out),90s,88
Christina Aguilera,Genie In A Bottle,90s,88
Christina Aguilera,Genie In A Bottle (QH),90s,88
Christina Aguilera,Come On Over Baby,90s,119
Christina Aguilera,Aint No Other Man,00s,128
Christina Aguilera,Aint No Other Man (QH),00s,128
Christina Aguilera,Aint No Other Man (SE),00s,128
Christina Aguilera,Come On Over (QH) (Rowshay Edit),00s,119
Christina Aguilera,Come On Over (SE) (Rowshay Edit),00s,119
Christina Aguilera,Keeps Gettin' Better (QH),00s,130
Christina Aguilera,Keeps Gettin' Better (SE),00s,130
Christina Aguilera ft Missy Elliot,Car Wash,00s,115
Christina Aguilera ft Redman,Dirrty,00s,100
Christina Aguilera ft Redman,Dirrty (SE),00s,100
Christina Milian,AM to PM (QH),00s,105
Christina Milian,AM to PM (SE),00s,105
Christina Milian,Dip It Low (QH),00s,84
Christina Milian,Dip It Low (SE),00s,85
Christina Milian ft Snoop,Like Me,R&B,101
Christina Milian ft Snoop,Like Me (SE),R&B,101
Christina Milian ft Young Jeezy,Say I (Chorus First) (QH),00s,100
Christina Milian ft Young Jeezy,Say I,00s,100
Christina Milian ft Young Jeezy,Say I (SE),00s,100
Christopher Cross,Sailing (ReDrum),80s,150
Christopher Cross,Sailing (ReDrum) (SE),80s,150
Christopher Cross,Ride Like The Wind,80s,125
Christopher S & Mike Candys,Rhythm Is A Dancer (Electro Remix),Club,128
Christopher Walken,More Cowbell,Samples,
Chromeo,Over Your Shoulder (Mr. Oizo Remix),Indie Electronic,114
Chromeo,Jealous (I Ain't With It),Indie Electronic,128
Chromeo,Jealous (I Ain't With It) (SE),Indie Electronic,128
Chromeo,Jealous (Lenno Remix) (QH),Indie Electronic,128
Chromeo,Jealous (Lenno Remix),Indie Electronic,128
Chromeo,Jealous (Mattanoll Remix) (SE),Indie Electronic,128
Chromeo,Jealous (Funk LeBlanc Remix) (SE),Indie Electronic,118
Chromeo,Old 45's (Lambo & Doobious Rmx),Indie Electronic,100
Chromeo,When The Night Falls (Breakbot Rmx),Indie Electronic,122
Chromeo,When The Night Falls (Breakbot Rmx) (QH),Indie Electronic,122
Chromeo,Jealous (Dillon Francis Remix) (SE),Club,128
Chromeo,Jealous (Jump Smokers Rmx) (QH),Club,85
Chromeo,Jealous (Jump Smokers Rmx) (SE),Club,85
Chromeo,Jealous (SE) (Dollar Bootleg),Alternative,128
Chromeo,Dont Turn The Lights On,10s,116
Chromeo,Dont Turn The Lights On (SE),10s,77
Chromeo,Jealous (I Ain't With It) (SE) Dollar Edit),10s,128
Chromeo,100%,00s,123
Chromeo,Needy Girl (Aca In),00s,122
Chromeo,Needy Girl,00s,122
Chromeo,Needy Girl (QH),00s,122
Chromeo,Rage (DIRTY) (SE),00s,130
Chromeo ft Toro y Moi,Come Alive,Indie Electronic,130
Chubb Rock,Treat'em Right (QH),90s,116
Chubb Rock,Treat'em Right (SE),90s,116
Chubb Rock,Treat Em Right (QH),90s,116
Chubb Rock,Treat 'Em Right (Smalltown DJs & Skratch Bastid Rmx) (QH),90s,124
Chubby Checker,Lets Twist Again (ReDrum),60s,162
Chubby Checker,The Twist (Hype Edit),60s,78
Chuck Berry,School Days (Jack That House Bootleg),Club,125
Chuck Berry,Johnny B Good (Aca Out) (SE) (ReDrum),60s,84
Chuck Berry,Johnny B Good (ReDrum),60s,84
Chuck Berry,Johnny B Good (ReDrum) (SE),60s,84
Chuck Brown,Bustin' Loose (QH),70s,110
Chuck Brown & The Soul Searchers,Bustin' Loose (Trayze Remaster),70s,112
Chuck Inglish ft Chromeo,Legs (Aca Out),10s,117
Chuck Inglish ft Chromeo,Legs,10s,117
Chuckie,Breaking Up (Tony Romera Remix) (Phase Edit),Club,128
Chuckie,Make Some Noise,Club,128
Chuckie,Who Is Ready To Jump (DIRTY) (Dillion Francis Remix),Club,70
Chuckie,Moombah (Afrojack Remix) (SE),Club,128
Chuckie,Who is Ready to Jump (Dada Life Rmx) (SE),Club,130
Chuckie,Sax (QH),Club,128
Chuckie,Party Starter (Phase Break Edit),Club,126
Chuckie & Gregori Klosman,The Numb3rs (SE),Club,128
Chuckie Ft. Gregor Salto,What Happens In Vegas (QH),Club,130
Chuckie x Jpan x House Of Pain,"Who Is Ready To Jump (Chuckie ""Jump Around"" Bootleg) (Marty Mar's Jpan Drop Edit)",Club,112
"Chuckie, R Wan & MC Stik E",High (DIRTY) (QH),Club,128
"Chuckie, Twoloud",Let The Bass Kick x Track Three,Club,128
Chumbawamba,Tubthumping (Aca Out) (ReDrum) (QH),90s,105
Chumbawamba,Tubthumping (ReDrum) (SE),90s,105
Chumbawamba,Tubthumping (ReDrum),90s,105
CHVRCHES,Bury It,Indie Electronic,100
CHVRCHES,Bury It (SE),Indie Electronic,100
Chvrches,Leave A Trace (SE),Alternative,100
Chvrches,"It's Not Right, But It's Okay (QH)",Alternative,128
Chvrches,"It's Not Right, But It's Okay",Alternative,128
Ciara,Body Party (Treekeepers Remix),Club,134
Ciara,Goodies (Borgeous Remix),Club,128
Ciara,Goodies (Rain City Riot Remix) (SE),Club,120
Ciara,"1, 2 Step (Joe Mazz & Adam Foster Rmx) (SE)",Club,123
Ciara,Give Me Love,Club,120
Ciara,"1, 2 Step (Joe Maz & Adam Foster Rmx)",Club,123
Ciara,"1, 2 Step (Joe Maz & Adam Foster Rmx) (QH)",Club,123
Ciara,"1, 2 Step (Joe Maz & Adam Foster Rmx) (SE)",Club,123
Ciara,Overdose (QH),10s,107
Ciara,Overdose (SE),10s,107
Ciara,Body Party (Aca In) (QH),10s,134
Ciara,Body Party,10s,134
Ciara,Body Party (QH),10s,134
Ciara,Give Me Love,10s,120
Ciara,Give Me Love (SE),10s,120
Ciara,"1, 2 Step (Aca Out) (SE)",00s,113
Ciara,"1, 2 Step",00s,113
Ciara,"1, 2 Step (SE)",00s,113
Ciara,Goodies (SE),00s,102
Ciara,Goodies (Aca Out) (SE),00s,102
Ciara,Goodies,00s,102
Ciara,Get Up,00s,129
Ciara,Get Up (QH),00s,129
Ciara,Get Up (SE),00s,129
Ciara,Oh,00s,128
Ciara,Oh (QH),00s,128
Ciara,Oh (SE),00s,128
Ciara,Promise,00s,123
Ciara,Promise (SE),00s,123
Ciara,Like A Boy (QH),00s,132
Ciara,Like A Boy (SE),00s,132
Ciara (feat. Ludacris),Oh (QH),00s,64
Ciara (feat. Ludacris),Oh,00s,64
Ciara (feat. Ludacris),Oh (SE),00s,64
Ciara & Missy Elliott,"1, 2 Step (Dunisco Rmx)",Indie Electronic,118
Ciara & Missy Elliott,"1, 2 Step (Dunisco Rmx) (SE)",Indie Electronic,118
Ciara ft Chamillionaire,Get Up,00s,129
Ciara ft Chamillionaire,Get Up (QH),00s,129
Ciara ft Justin Timberlake,Love Sex Magic (QH),00s,107
Ciara ft Justin Timberlake,Love Sex Magic (SE),00s,107
Ciara ft Ludacris,Ride,00s,130
Ciara ft Ludacris,Ride (QH),00s,130
Ciara ft Ludacris,Ride (SE),00s,130
Ciara ft Missy Elliot,"1, 2 Step (100-113 Transition) (Marty Mar & Kutt)",00s,113
Ciara ft Missy Elliot vs DFA,"1, 2 Sister Savior",,117
Ciara ft Missy Elliott,"1, 2 Step (Joe Maz & Adam Foster Rmx)",Club,123
Ciara ft Petey Pablo,Goodies,00s,102
Ciara ft Pitbul,Thats How Im Feeling (DIRTY),10s,125
Ciara ft Pitbul,Thats How Im Feeling (DIRTY) (SE),10s,125
Ciara ft Pitbul,Thats How Im Feeling,10s,125
Ciara ft Pitbul,Thats How Im Feeling (SE),10s,125
Ciara x Alunageorge,Goodies (Marty Mar Blow You Up Blend),00s,102
Ciara X Moon Boots,Overdose Off My Mind (Trayze Blend),Indie Electronic,110
Cidinho and Doca,Rap Das Armas (Nari and Milani Rmx) (SE),Club,128
Cindi Lauper,Girls Just Wanna Have Fun (Benny Benassi Remix) (Marty Mar Edit),80's,130
Citizen King,Better Days (SE),90s,95
City High,What Would You Do (Break),00s,96
City High,What Would You Do (SE),00s,96
City High,What Would You Do,00s,96
Claptone,Wrong (SE),Indie Electronic,118
Claptone ft Jaw & Leonard Bywa,No Eyes (MYNGA Remix) (SE),Club,124
Clarence Carter,Strokin (ReDrum) (QH),80s,115
Clarence Carter,Strokin (ReDrum) (SE),80s,115
Class Actress,Journal of Ardency,Indie Electronic,97
Classified,Anybody Listening,00s,128
Classified ft B.o.B.,Higher (QH),10s,92
Claudja Barry,Love For The Sake Of Love,70s,93
Clay Walker,She Won't Be Lonely Long (ReDrum),Country,120
Clay Walker,Rumor Has It (ReDrum),Country,125
Clean Bandit,Rather Be (Mighty Mi & Slugworth Twerk Remix),Twerk/Trap,106
Clean Bandit,Rather Be (Mighty Mi & Slugworth Twerk Remix) (SE),Twerk/Trap,106
Clean Bandit,Rockabye (Shaked Rmx) (QH),Twerk/Trap,95
Clean Bandit,Rockabye (Shaked Rmx),Twerk/Trap,95
Clean Bandit,Rather Be (Elephante Remix) (SE),Indie Electronic,125
Clean Bandit,Rather Be (Elephante Remix),Indie Electronic,125
Clean Bandit,Rather Be (Arthur Younger Rmx) (SE),Indie Electronic,120
Clean Bandit,Rather Be (Cash Cash X Valley Remix),Club,128
Clean Bandit,Rather Be (Cash Cash X Valley Remix) (SE),Club,128
Clean Bandit,Rather Be (The Magician Remix) (SE) [VM EDIT],Club,121
Clean Bandit,Rather Be (Discotech Remix),Club,128
Clean Bandit,Rather Be,10s,121
Clean Bandit,Rather Be (The Magician Remix) (SE),10s,121
Clean Bandit,Rather Be (Super Dry In/Out) (SE),10s,121
Clean Bandit,Real Love (QH),10s,125
Clean Bandit,Real Love (SE),10s,125
Clean Bandit ft Jess Glynne,Rather Be (QH),Club,121
Clean Bandit ft Jess Glynne,Rather Be,Club,121
Clean Bandit ft Sean Paul & Ann-Marie,Rockabye,10s,102
Clean Bandit ft Sean Paul & Anne-Marie,Rockabye (DJ-X Remix),10s,108
Clean Bandit ft Sean Paul & Anne-Marie,Rockabye (DJ-X Remix) (SE),10s,108
Clean Bandit ft Zara Larsson,Symphony (Joe Maz Rmx),Twerk/Trap,140
Clean Bandit ft Zara Larsson,Symphony (Joe Maz Rmx) (QH),Twerk/Trap,140
Clean Bandit ft Zara Larsson,Symphony (Country Club Martini Crew Rmx) (SE),Club,126
Clean Bandit ft Zara Larsson,Symphony (Country Club Martini Crew Rmx),Club,126
Clean Bandit ft Zara Larsson,Symphony (SE),10s,123
Clean Bandit ft Zara Larsson,Symphony,10s,123
Climax Blues Band,Couldn't Get It Right (QH),Rock,103
Clinton Sparks ft Pitbull & Disco Fries,Watch You,10s,127
"Clinton Sparks ft T-Pain, Sage The Gemini & Ty Dolla $ign",Geronimo (DIRTY) (SE),Hip-Hop,98
"Clinton Sparks ft T-Pain, Ty Dolla Sign & Sage The Gemini",Geronimo (DIRTY),10s,98
"Clinton Sparks ft T-Pain, Ty Dolla Sign & Sage The Gemini",Geronimo,10s,98
Clipse,"When The Last Time (DIRTY) (Jayceeoh, Ruen & Mister Grey Twerk Remix) (QH)",Twerk/Trap,100
Clipse,Mr Me Too (DIRTY) (Abraca Rmx) (SE),Twerk/Trap,112
Clipse,Grindin' (DIRTY) (QH),Hip-Hop,96
Clipse,Grindin' (DIRTY) (SE),Hip-Hop,96
Clipse,Grindin' (QH),Hip-Hop,96
Clipse,Grindin' (SE),Hip-Hop,96
Clipse,Mr. Me Too (DIRTY) (QH),Hip-Hop,91
Clipse,Mr. Me Too (DIRTY) (SE),Hip-Hop,91
Club Nouveau,Lean On Me (SE),80s,89
"Clyde Carson ft. Gucci Mane, E-40 & The Game",Slow Down (Remix),Hip-Hop,101
"Clyde Carson ft. Gucci Mane, E-40 & The Game",Slow Down (Remix) (SE),Hip-Hop,101
CMC$,TwerkDatAss (SE),Twerk/Trap,97
Cobra Starship,You Make Me Feel,10s,132
Cobra Starship,You Make Me Feel (SE),10s,132
Cobra Starship,#1 Nite,10s,126
Cobra Starship,#1 Nite (SE),10s,126
Coko,Sunshine (QH),90s,95
Coko,Sunshine (SE),90s,95
Colby O'Donis ft Akon,What You Got,00s,119
Colby O'Donis ft Akon,What You Got (QH),00s,119
Coldplay,Clocks (Mark Lower Remix) (SE),Indie Electronic,122
Coldplay,A Sky Full Of Stars (Disciples Remix),Indie Electronic,122
Coldplay,Midnight (Dollar Bootleg),Indie Electronic,127
Coldplay,Adventure Of A Lifetime (Spider Rmx) (QH),Indie Electronic,112
Coldplay,Adventure Of A Lifetime (Spider Rmx) (SE),Indie Electronic,112
Coldplay,Hymn For The Weekend (Seeb Rmx),Indie Electronic,102
Coldplay,Hymn For The Weekend (Seeb Rmx) (SE),Indie Electronic,102
Coldplay,Viva La Vida (Discotech Remix) (SE),Club,132
Coldplay,A Sky Full Of Stars (Bombs Away Bootleg) (QH),Club,128
Coldplay,A Sky Full Of Stars (Bombs Away Bounce Rmx) (SE),Club,128
Coldplay,A Sky Full Of Stars (Hardwell Rmx) (SE),Club,128
Coldplay,A Sky Full Of Stars (Osen Remix) (SE),Club,128
Coldplay,A Sky Full of Stars (Robin Schulz Rmx),Club,123
Coldplay ft Beyonce,Hymn For The Weekend (Joe Maz Rmx),Club,125
Coldplay ft Beyonce,Hymn For The Weekend (Joe Maz Rmx) (QH),Club,125
Coldplay vs New World Sound,A Sky Full of Twerks (Jimmy Mehoff Mashup),Club,128
Coldplay vs New World Sound,A Sky Full of Twerks (Jimmy Mehoff Mashup) (QH),Club,128
Cole Plante Myon and Shane 54,If I Fall (Jump Smokers Rmx) (SE),Club,130
Cole Swindell,Chillin' It (ReDrum) (SE),Country,78
Cole Swindell,Chillin' It (ReDrum),Country,78
Cole Swindell,Hope You Get Lonely Tonight (ReDrum),Country,154
Cole Swindell,Ain't Worth The Whiskey (ReDrum),Country,80
Cole Swindell,Flatliner,Country,115
Coleman Hell,2 Heads (QH),Alternative,120
Coleman Hell,2 Heads,Alternative,120
Collective Soul,Heavy (QH),Alternative,107
Collective Soul,Heavy,Alternative,107
Collective Soul,Shine (QH),90s,75
Collective Soul,Shine (SE),90s,75
Collective Soul,December (ReDrum) (SE),90s,123
Collective Soul,December (ReDrum) (QH),90s,123
Collective Soul,The World I Know (SE),90s,154
College ft Electric Youth,A Real Hero (Megaman & Panic City Remix) (SE),Club,125
Collie Buddz,Come Around,Reggae,154
Collie Buddz,"Come Around (Henry Fong, Reid Stefan Rmx) (SE)",Club,130
Colonel Abrams,Trapped,80s,115
"Colonel Loud ft Too Short, E-40 & Snoop Dogg",California (West Coast OG Remix) (DIRTY) (SE),Hip Hop,96
"Colonel Loud ft Too Short, E-40 & Snoop Dogg",California (West Coast OG Remix),Hip Hop,96
"Colonel Loud ft Too Short, E-40 & Snoop Dogg",California (West Coast OG Remix) (SE),Hip Hop,96
"Colonel Loud ft Too Short, E-40 & Snoop Dogg",California (West Coast OG Rmx) (DIRTY),Hip Hop,96
Color Me Badd,All 4 Love,R&B,106
Color Me Badd,I Wanna Sex You Up,R&B,101
Color Me Badd,I Adore Mi Amore,R&B,92
Color Me Badd,I Adore Mi Amore (SE),R&B,92
Color Me Badd,I Wanna Sex You Up (SE),90s,100
Colt Ford ft Jason Aldean,Drivin' Around (ReDrum),Country,150
Colt Ford ft Sunny Ledfurd,Waffle House (ReDrum),Country,78
Commodores,Lady You Bring Me Up (QH),80s,121
Commodores,Lady You Bring Me Up (SE),80s,121
Commodores,Brick House (SE),70s,105
Commodores,Brick House (QH),70s,104
Commodores vs Chris Brown vs. T-Pain,Brickwall Tender,,105
Common,The Light (SE),00s,97
Common,The Light (QH) (Aca Out),00s,97
Common,Universal Mind Control (QH),00s,120
Common,Universal Mind Control (SE),00s,120
Common,Testify,00s,87
Common ft Kanye West,Go,00s,105
Common ft Kanye West,Go (SE),00s,105
Company B,Fascination,80s,120
Company B,Fascination (SE),80s,120
Con Funk Shun,Ffun (ReDrum) (QH),70s,109
Congorock & Nom De Strip,Minerals (SE),Club,98
Congorock ft Mr. Lexx,Babylon (SE),Club,127
Conor Maynard,Vegas Girl,10s,88
Conor Maynard,Vegas Girl (SE),10s,88
Conor Maynard,Turn Around,10s,125
Conor Maynard,Turn Around (SE),10s,83
Conrad Sewell,Hold Me Up,10s,115
Conrad Sewell,Hold Me Up,10s,115
Conrad Sewell,Hold Me Up (SE),10s,115
Consolidated,You Suck (QH) (DIRTY),Alternative,107
Contours,Do You Love Me (Now That I Can Dance) (ReDrum) (QH),60s,150
Contours,Do You Love Me (ReDrum) (QH),60s,149
Coolio,Gangstas Paradise (OG to Candyland Rmx),Twerk/Trap,82
Coolio,Gangsta's Paradise (Ricky West 2016 Rmx) (QH),Twerk/Trap,87
Coolio,Gangsta's Paradise (Ricky West 2016 Rmx) (SE),Twerk/Trap,87
Coolio,Fantastic Voyage (SE) (DIRTY),Hip-Hop,105
Coolio,"1, 2, 3, 4 (Aca Out)",Hip-Hop,117
Coolio,Fantastic Voyage (SE) (DIRTY),Hip-Hop,105
Coolio,Gangsta's Paradise (SE),Hip-Hop,80
Coolio,Fantastic Voyage (SE),90s,105
Coolio,Gangsta's Paradise (ReDrum),90s,80
Coolio,Too Hot (Chorus Only),90s,103
Coolio,Rollin' With My Homies,90s,104
Coolio,Rollin' With My Homies (SE),90s,104
Corey Hart,Never Surrender (ReDrum) (QH),80s,104
Corey Hart,Sunglasses At Night (SE),80s,128
Corey Hart,Sunglasses At Night (Hook In),80s,127
Corey Smith,If I Could Do It Again (ReDrum),Country,110
Corina,Temptation (SE),90s,118
Corina,Summertime Summertime,90s,132
Corina,Summertime Summertime (QH),90s,132
Corina,Summertime Summertime (SE),90s,132
Cornershop,Brimful of Asha (QH),90s,110
Coro,Where Are You Tonight (QH),80s,118
Coro,Where Are You Tonight (SE),80s,118
Corona,Rhythm Of The Night (Blonde Version Remix) (QH),Club,124
Corona,Rhythm Of The Night (Hotel Garuda & AObeats Rmx),Club,120
Corona,Rhythm Of The Night (Ste Essence Rmx) (SE),Club,125
Corona,Rhythm Of The Night,90s,128
Corona,Rhythm Of The Night (SE),90s,128
Cory Hart,Sunglasses At Night (Borgeous Jumper Bootleg) (SE),Club,128
Cosenza x Lil Jon,Wiggle Ur Butt & Bend Ova (110-103 Transition),Twerk/Trap,110
Cosmo's Midnight,Walk With Me (SE),Indie Electronic,116
Counting Crows,Mr Jones (ReDrum),90s,142
Counting Crows,Mr Jones (ReDrum) (SE),90s,133
Counting Crows,Mr. Jones,90s,142
Counting Crows ft Michelle Branch,Big Yellow Taxi (DIRTY),Alternative,88
Counting Crows ft Michelle Branch,Big Yellow Taxi (DIRTY) (SE),Alternative,88
Counting Crows vs. TI,Hood Jones,,72
Cowboy Junkies,Sweet Jane (ReDrum) (SE),Alternative,85
Cracker,Low (ReDrum) (QH),Alternative,87
Cracker,Teen Angst (SE),Alternative,78
Craig Cambell,Fish (ReDrum),Country,84
Craig Campbell,Outta My Head (ReDrum) (SE),Country,108
Craig Campbell,Outta My Head (ReDrum),Country,108
Craig David,7 Days (QH),R&B,84
Craig David,7 Days (SE),R&B,84
Craig David,Fill Me In (QH),0s,132
Craig David,Fill Me In (SE),0s,132
Craig David,Fill Me In,00s,132
Craig David,Fill Me In (QH),00s,132
Craig David,Fill Me In (SE),00s,132
Craig David,Fill Me In (Full Crew Rmx),00s,104
Craig David,Fill Me In (Full Crew Rmx) (SE),00s,104
Craig David & Big Narstie,When The Bass Drops,10s,132
Craig David & Big Narstie,When The Bass Drops (SE),10s,132
Craig David & Sigala,Ain't Giving Up,10s,125
Craig David & Sigala,Ain't Giving Up (QH),10s,125
Craig David x Jack U,Fill Me In x Where Are U Now (Redrum),10s,140
Craig David x Jack U,Fill Me In x Where Are U Now (Redrum) (SE),10s,140
Craig Mack,Flavor in Your Ear (SE),Hip-Hop,90
"Craig Mack ft Biggie, Busta Rhymes & J Dilla",Flava In Ya Ear x Sum Spooky Shit (DIRTY),Hip-Hop,90
"Craig Mack ft Biggie, Busta Rhymes & J Dilla",Flava In Ya Ear x Sum Spooky Shit (DIRTY) (SE),Hip-Hop,90
